2019-05-08,38.709679,38.927895,38.368122,38.851994,35.244869,23811968
2019-05-09,38.235294,38.747627,38.16888,38.557877,35.288284,19732461
2019-05-10,38.548386,38.728653,37.827324,38.633778,35.357754,17391527
2019-05-13,38.16888,38.567364,38.092979,38.491463,35.227505,28010788
2019-05-14,38.510437,38.776093,38.481972,38.576851,35.305653,26772759
2019-05-15,38.766602,39.174572,38.614799,39.041744,35.731125,33520678
2019-05-16,39.041744,39.829224,39.041744,39.506641,36.156601,25508486
2019-05-17,39.184059,39.667931,39.136623,39.345352,36.008991,29187684
2019-05-20,39.278938,39.573055,39.165085,39.459202,36.113186,24251591
2019-05-21,39.573055,39.667931,39.364326,39.535103,36.182648,28785056
2019-05-22,39.554081,40.04744,39.421253,39.838711,36.460506,25274604
2019-05-23,39.696396,39.829224,39.516129,39.772297,36.399731,25495944
2019-05-24,39.905125,40.142315,39.724857,39.800758,36.425777,15383341
2019-05-28,39.990513,40.303604,39.743832,39.753323,36.382359,49440610
2019-05-29,39.563568,39.696396,39.165085,39.582542,36.226067,26895761
2019-05-30,39.544594,39.800758,39.449715,39.753323,36.382359,17344308
2019-05-31,39.554081,39.829224,39.326378,39.392788,36.052402,22639288
2019-06-03,39.497154,40.028461,39.440228,39.772297,36.399731,22643082
2019-06-04,40.303604,40.559772,39.886147,40.066414,36.668903,18453537
2019-06-05,40.417458,40.645161,40.23719,40.303604,36.885979,21418861
2019-06-06,40.607212,40.882355,40.303604,40.521824,37.085693,24494222
2019-06-07,40.777988,41.034157,40.664139,40.721062,37.268036,20023470
2019-06-10,41.02467,41.02467,40.483871,40.863377,37.398289,15275727
2019-06-11,40.986717,41.081593,40.370018,40.483871,37.050968,18813162
2019-06-12,40.294117,40.958256,40.28463,40.872864,37.406971,16296843
2019-06-13,40.863377,40.92979,40.199242,40.322582,36.903355,14464042
2019-06-14,40.341557,40.673622,40.303604,40.56926,37.129112,13197872
2019-06-17,40.512333,40.702087,40.180267,40.683113,37.233311,14094931
2019-06-18,40.626186,41.110058,40.626186,40.863377,37.398289,22833434
2019-06-19,40.958256,41.356735,40.882355,41.271347,37.771667,21753611
2019-06-20,41.584438,41.850094,41.280834,41.366222,37.858498,23500300
2019-06-21,41.318787,41.745731,41.091084,41.432636,37.919273,38141203
2019-06-24,41.451614,41.650852,41.242886,41.518028,37.997425,24624075
2019-06-25,41.603416,42.020874,41.518028,41.518028,37.997425,28429015
2019-06-26,41.442123,41.555977,40.322582,40.787476,37.328819,41009348
2019-06-27,40.815941,41.328274,40.806454,41.204933,37.710884,21994977
2019-06-28,41.223907,41.480076,40.777988,41.100571,37.615372,39726209
2019-07-01,41.280834,41.631878,41.119545,41.527515,38.006111,21341392
2019-07-02,41.442123,41.95446,41.423149,41.95446,38.396851,16541898
2019-07-03,42.096775,42.277039,41.726753,42.125237,38.553139,10297580
2019-07-05,42.039848,42.077801,41.537003,41.66983,38.136364,18295227
2019-07-08,41.555977,41.622391,40.777988,41.081593,37.598,23955312
2019-07-09,41.195446,41.555977,41.081593,41.148006,37.658783,14223308
2019-07-10,41.413662,41.850094,41.21442,41.802658,38.257923,15298599
2019-07-11,41.100571,41.328274,40.208729,40.777988,37.320145,38383518
2019-07-12,40.711575,40.787476,39.857685,40.227703,36.816517,33580967
2019-07-15,40.104362,40.578747,40.075901,40.559772,37.12043,20363912
2019-07-16,40.597721,40.768501,40.303604,40.654648,37.20726,19553386
2019-07-17,40.882355,40.97723,40.540798,40.550285,37.111748,16341532
2019-07-18,40.664139,40.853889,40.370018,40.853889,37.389606,13728877
2019-07-19,40.97723,40.996204,40.578747,40.578747,37.137794,23552579
